Date,Close.KNCR11.SA;;;;;;;;;;
;;;;;;;;;;
1609718400000000000,87.4000015258789;;;;;;;;;;
1609804800000000000,87.4000015258789;;;;;;;;;;
1609891200000000000,88.23999786376953;;;;;;;;;;
1609977600000000000,88.29000091552734;;;;;;;;;;
1610064000000000000,88.63999938964844;;;;;;;;;;
1610323200000000000,88.52999877929688;;;;;;;;;;
1610409600000000000,87.91999816894531;;;;;;;;;;
1610496000000000000,87.70999908447266;;;;;;;;;;
1610582400000000000,87.94999694824219;;;;;;;;;;
1610668800000000000,87.69999694824219;;;;;;;;;;
1610928000000000000,87.55999755859375;;;;;;;;;;
1611014400000000000,87.91000366210938;;;;;;;;;;
1611100800000000000,88.69000244140625;;;;;;;;;;
1611187200000000000,88.79000091552734;;;;;;;;;;
1611273600000000000,88.9000015258789;;;;;;;;;;
1611619200000000000,87.77999877929688;;;;;;;;;;
1611705600000000000,87.72000122070312;;;;;;;;;;
1611792000000000000,88.69999694824219;;;;;;;;;;
1611878400000000000,88.81999969482422;;;;;;;;;;
1612137600000000000,88.63999938964844;;;;;;;;;;
1612224000000000000,88.4000015258789;;;;;;;;;;
1612310400000000000,88.30000305175781;;;;;;;;;;
1612396800000000000,88.27999877929688;;;;;;;;;;
1612483200000000000,88.55000305175781;;;;;;;;;;
1612742400000000000,88.06999969482422;;;;;;;;;;
1612828800000000000,88.19999694824219;;;;;;;;;;
1612915200000000000,88.45999908447266;;;;;;;;;;
1613001600000000000,88.5199966430664;;;;;;;;;;
1613088000000000000,88.44999694824219;;;;;;;;;;
1613520000000000000,88.19000244140625;;;;;;;;;;
1613606400000000000,87.81999969482422;;;;;;;;;;
1613692800000000000,88.0;;;;;;;;;;
1613952000000000000,87.58000183105469;;;;;;;;;;
1614038400000000000,88.5999984741211;;;;;;;;;;
1614124800000000000,89.79000091552734;;;;;;;;;;
1614211200000000000,90.3499984741211;;;;;;;;;;
1614297600000000000,89.41000366210938;;;;;;;;;;
1614556800000000000,89.6500015258789;;;;;;;;;;
1614643200000000000,89.94999694824219;;;;;;;;;;
1614729600000000000,90.30000305175781;;;;;;;;;;
1614816000000000000,89.76000213623047;;;;;;;;;;
1614902400000000000,90.22000122070312;;;;;;;;;;
1615161600000000000,90.0999984741211;;;;;;;;;;
1615248000000000000,90.56999969482422;;;;;;;;;;
1615334400000000000,90.44999694824219;;;;;;;;;;
1615420800000000000,91.0;;;;;;;;;;
1615507200000000000,91.58999633789062;;;;;;;;;;
1615766400000000000,91.66000366210938;;;;;;;;;;
1615852800000000000,91.47000122070312;;;;;;;;;;
1615939200000000000,91.80999755859375;;;;;;;;;;
1616025600000000000,92.44999694824219;;;;;;;;;;
1616112000000000000,93.41000366210938;;;;;;;;;;
1616371200000000000,93.38999938964844;;;;;;;;;;
1616457600000000000,94.0999984741211;;;;;;;;;;
1616544000000000000,94.70999908447266;;;;;;;;;;
1616630400000000000,94.45999908447266;;;;;;;;;;
1616716800000000000,94.11000061035156;;;;;;;;;;
1616976000000000000,93.01000213623047;;;;;;;;;;
1617062400000000000,94.13999938964844;;;;;;;;;;
1617148800000000000,93.5199966430664;;;;;;;;;;
1617235200000000000,93.01000213623047;;;;;;;;;;
1617580800000000000,93.29000091552734;;;;;;;;;;
1617667200000000000,93.19999694824219;;;;;;;;;;
1617753600000000000,93.01000213623047;;;;;;;;;;
1617840000000000000,92.5;;;;;;;;;;
1617926400000000000,93.9000015258789;;;;;;;;;;
1618185600000000000,93.26000213623047;;;;;;;;;;
1618272000000000000,93.30000305175781;;;;;;;;;;
1618358400000000000,93.30000305175781;;;;;;;;;;
1618444800000000000,93.0;;;;;;;;;;
1618531200000000000,93.4000015258789;;;;;;;;;;
1618790400000000000,93.0999984741211;;;;;;;;;;
1618876800000000000,93.45999908447266;;;;;;;;;;
1619049600000000000,93.9000015258789;;;;;;;;;;
1619136000000000000,93.68000030517578;;;;;;;;;;
1619395200000000000,93.04000091552734;;;;;;;;;;
1619481600000000000,93.5;;;;;;;;;;
1619568000000000000,93.5199966430664;;;;;;;;;;
1619654400000000000,94.5;;;;;;;;;;
1619740800000000000,94.44000244140625;;;;;;;;;;
1620000000000000000,94.94000244140625;;;;;;;;;;
1620086400000000000,93.16999816894531;;;;;;;;;;
1620172800000000000,93.79000091552734;;;;;;;;;;
1620259200000000000,93.80000305175781;;;;;;;;;;
1620345600000000000,93.04000091552734;;;;;;;;;;
1620604800000000000,93.2699966430664;;;;;;;;;;
1620691200000000000,93.27999877929688;;;;;;;;;;
1620777600000000000,93.0;;;;;;;;;;
1620864000000000000,93.12000274658203;;;;;;;;;;
1620950400000000000,92.91000366210938;;;;;;;;;;
1621209600000000000,92.69999694824219;;;;;;;;;;
1621296000000000000,91.94999694824219;;;;;;;;;;
1621382400000000000,91.0;;;;;;;;;;
1621468800000000000,92.0;;;;;;;;;;
1621555200000000000,91.58999633789062;;;;;;;;;;
1621814400000000000,91.02999877929688;;;;;;;;;;
1621900800000000000,91.0;;;;;;;;;;
1621987200000000000,90.11000061035156;;;;;;;;;;
1622073600000000000,90.87999725341797;;;;;;;;;;
1622160000000000000,91.66999816894531;;;;;;;;;;
1622419200000000000,91.0199966430664;;;;;;;;;;
1622505600000000000,91.97000122070312;;;;;;;;;;
1622592000000000000,91.91999816894531;;;;;;;;;;
1622764800000000000,90.9000015258789;;;;;;;;;;
1623024000000000000,90.79000091552734;;;;;;;;;;
1623110400000000000,90.69999694824219;;;;;;;;;;
1623196800000000000,91.47000122070312;;;;;;;;;;
1623283200000000000,91.05000305175781;;;;;;;;;;
1623369600000000000,90.9000015258789;;;;;;;;;;
1623628800000000000,90.91999816894531;;;;;;;;;;
1623715200000000000,91.22000122070312;;;;;;;;;;
1623801600000000000,91.11000061035156;;;;;;;;;;
1623888000000000000,91.06999969482422;;;;;;;;;;
1623974400000000000,90.18000030517578;;;;;;;;;;
1624233600000000000,90.80000305175781;;;;;;;;;;
1624320000000000000,90.38999938964844;;;;;;;;;;
1624406400000000000,91.48999786376953;;;;;;;;;;
1624492800000000000,91.0;;;;;;;;;;
1624579200000000000,89.4000015258789;;;;;;;;;;
1624838400000000000,88.80000305175781;;;;;;;;;;
1624924800000000000,90.16000366210938;;;;;;;;;;
1625011200000000000,90.0;;;;;;;;;;
1625097600000000000,88.62999725341797;;;;;;;;;;
1625184000000000000,87.75;;;;;;;;;;
1625443200000000000,87.5199966430664;;;;;;;;;;
